"Date","Way","Base amount","Base currency (name)","Base type","Quote amount","Quote currency","Exchange","Sent/Received from","Sent to","Fee amount","Fee currency (name)","Broker","Notes","Sync Base Holding","Leverage Metadata"
"2024-10-03T08:06:43.000Z","BUY",1,"CRWD (Crowdstrike Holdings Inc)","STOCK",280.24,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:06:52.000Z","BUY",1,"CRWD (Crowdstrike Holdings Inc)","STOCK",280.24,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:13:44.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",417.13,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:14:03.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",417.13,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:14:19.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",417.13,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:14:36.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",417.13,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:14:50.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",417.13,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:19:53.000Z","BUY",1000000000000000000,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",654700000000000000000,"EUR","Euronext Paris",,,,,,,false,
"2024-10-03T08:20:09.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",654.7,"EUR","Euronext Paris",,,,,,,false,
"2024-10-03T08:20:22.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",655.4,"EUR","Euronext Paris",,,,,,,false,
"2024-10-03T08:20:36.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",655.4,"EUR","Euronext Paris",,,,,,,false,
"2024-10-03T08:20:49.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",655,"EUR","Euronext Paris",,,,,,,false,
"2024-10-03T08:23:16.000Z","BUY",1,"MNST (Monster Beverage Corp)","STOCK",50.94,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:23:35.000Z","BUY",1,"MNST (Monster Beverage Corp)","STOCK",50.94,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:23:51.000Z","BUY",1,"MNST (Monster Beverage Corp)","STOCK",50.94,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:24:05.000Z","BUY",1,"MNST (Monster Beverage Corp)","STOCK",50.94,"USD","Nasdaq",,,,,,,false,
"2024-10-03T08:24:18.000Z","BUY",1,"MNST (Monster Beverage Corp)","STOCK",50.94,"USD","Nasdaq",,,,,,,false,
"2024-10-09T08:47:30.000Z","BUY",1e+25,"TSLA (Tesla Inc)","STOCK",2.445e+27,"USD","Nasdaq",,,,,,,false,
"2024-10-09T08:48:25.000Z","BUY",9.999999999999999e+25,"HSBA.L (HSBC Holdings PLC)","STOCK",6.679999999999999e+26,"GBP","London Stock Exchange",,,,,,,false,
"2024-10-09T08:48:33.000Z","BUY",1e+28,"HSBA.L (HSBC Holdings PLC)","STOCK",6.68e+28,"GBP","London Stock Exchange",,,,,,,false,
"2024-10-09T08:48:41.000Z","BUY",1e+21,"HSBA.L (HSBC Holdings PLC)","STOCK",6.68e+21,"GBP","London Stock Exchange",,,,,,,false,
"2024-10-09T08:49:13.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",62092.79,"USD","DGA",,,,,,,false,
"2024-10-09T08:49:21.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",62089.67,"USD","DGA",,,,,,,false,
"2024-10-09T08:49:43.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",62073.2,"USD","DGA",,,,,,,false,
"2024-10-12T10:32:44.000Z","BUY",1,"JPM (JPMorgan Chase & Co)","STOCK",222.28,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-12T10:33:17.000Z","BUY",1,"JPM (JPMorgan Chase & Co)","STOCK",222.28,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-12T10:33:26.000Z","BUY",1,"JPM (JPMorgan Chase & Co)","STOCK",222.28,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-12T10:33:36.000Z","BUY",1,"JPM (JPMorgan Chase & Co)","STOCK",222.28,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-12T10:33:44.000Z","BUY",1,"JPM (JPMorgan Chase & Co)","STOCK",222.28,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-12T10:35:23.000Z","BUY",1,"VOL3.F (Volvo AB)","STOCK",23.8,"EUR","Börse Frankfurt",,,,,,,false,
"2024-10-12T10:35:43.000Z","BUY",1,"VOW3.DE (Volkswagen AG)","STOCK",92.58,"EUR","Xetra",,,,,,,false,
"2024-10-12T10:35:51.000Z","BUY",1,"VOW3.DE (Volkswagen AG)","STOCK",92.58,"EUR","Xetra",,,,,,,false,
"2024-10-12T10:35:59.000Z","BUY",1,"VOW3.DE (Volkswagen AG)","STOCK",92.58,"EUR","Xetra",,,,,,,false,
"2024-11-09T10:34:22.000Z","BUY",1,"JNJ (Johnson & Johnson)","STOCK",155.62,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:35:00.000Z","BUY",1,"LLY (Eli Lilly & Co)","STOCK",831.74,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:35:07.000Z","BUY",1,"LLY (Eli Lilly & Co)","STOCK",831.74,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:35:15.000Z","BUY",1,"LLY (Eli Lilly & Co)","STOCK",831.74,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:35:49.000Z","BUY",1,"JNJ (Johnson & Johnson)","STOCK",155.62,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:35:57.000Z","BUY",1,"JNJ (Johnson & Johnson)","STOCK",155.62,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:36:18.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",45.15,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:36:25.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",45.15,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:36:32.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",45.15,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:37:28.000Z","BUY",1,"PFE (Pfizer Inc)","STOCK",26.73,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:37:34.000Z","BUY",1,"PFE (Pfizer Inc)","STOCK",26.73,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:37:41.000Z","BUY",1,"PFE (Pfizer Inc)","STOCK",26.73,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:38:00.000Z","BUY",1,"LOW (Lowe's Cos Inc)","STOCK",271.32,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:38:07.000Z","BUY",1,"LOW (Lowe's Cos Inc)","STOCK",271.32,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:38:15.000Z","BUY",1,"LOW (Lowe's Cos Inc)","STOCK",271.32,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:39:46.000Z","BUY",1,"O (Realty Income Corp)","STOCK",57.55,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:39:53.000Z","BUY",1,"O (Realty Income Corp)","STOCK",57.55,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:40:00.000Z","BUY",1,"O (Realty Income Corp)","STOCK",57.55,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:41:15.000Z","BUY",1,"DOL.TO (Dollarama Inc)","STOCK",151.05,"CAD","Toronto Stock Exchange",,,,,,,false,
"2024-11-09T10:41:25.000Z","BUY",1,"DOL.TO (Dollarama Inc)","STOCK",151.05,"CAD","Toronto Stock Exchange",,,,,,,false,
"2024-11-09T10:41:32.000Z","BUY",1,"DOL.TO (Dollarama Inc)","STOCK",151.05,"CAD","Toronto Stock Exchange",,,,,,,false,
"2024-11-09T10:42:12.000Z","BUY",1,"PHM (PulteGroup Inc)","STOCK",132.68,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:42:20.000Z","BUY",1,"PHM (PulteGroup Inc)","STOCK",132.68,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:42:27.000Z","BUY",1,"PHM (PulteGroup Inc)","STOCK",132.68,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:45:20.000Z","BUY",1e+38,"TSLA (Tesla Inc)","STOCK",3.2122e+40,"USD","Nasdaq",,,,,,,false,
"2024-11-09T10:45:28.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",321.22,"USD","Nasdaq",,,,,,,false,
"2024-11-09T10:45:38.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",321.22,"USD","Nasdaq",,,,,,,false,
"2024-11-09T10:45:45.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",321.22,"USD","Nasdaq",,,,,,,false,
"2024-11-09T10:48:26.000Z","BUY",1,"HSBC (HSBC Holdings PLC)","STOCK",44.95,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:48:34.000Z","BUY",1,"HSBC (HSBC Holdings PLC)","STOCK",44.95,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:48:43.000Z","BUY",1,"HSBC (HSBC Holdings PLC)","STOCK",44.95,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-09T10:49:04.000Z","BUY",1,"HSBA.L (HSBC Holdings PLC)","STOCK",6.91,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-09T10:49:16.000Z","BUY",1,"HSBA.L (HSBC Holdings PLC)","STOCK",6.91,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-09T10:52:19.000Z","BUY",1,"ASME.DE (ASML Holding NV)","STOCK",618.8,"EUR","Xetra",,,,,,,false,
"2024-11-09T10:52:29.000Z","BUY",1,"ASME.DE (ASML Holding NV)","STOCK",618.8,"EUR","Xetra",,,,,,,false,
"2024-11-09T10:52:38.000Z","BUY",1,"ASME.DE (ASML Holding NV)","STOCK",618.8,"EUR","Xetra",,,,,,,false,
"2024-11-09T10:52:48.000Z","BUY",1,"ASME.DE (ASML Holding NV)","STOCK",618.8,"EUR","Xetra",,,,,,,false,
"2024-11-09T10:52:57.000Z","BUY",1,"ASME.DE (ASML Holding NV)","STOCK",618.8,"EUR","Xetra",,,,,,,false,
"2024-11-09T10:53:14.000Z","BUY",1,"ASMF.DE (ASML Holding NV - New York Shares)","STOCK",482,"EUR","Xetra",,,,,,,false,
"2024-11-09T10:53:22.000Z","BUY",1,"ASMF.DE (ASML Holding NV - New York Shares)","STOCK",482,"EUR","Xetra",,,,,,,false,
"2024-11-09T10:53:31.000Z","BUY",1,"ASMF.DE (ASML Holding NV - New York Shares)","STOCK",482,"EUR","Xetra",,,,,,,false,
"2024-11-10T04:55:52.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",79042.25,"USD","DGA",,,,,,,false,
"2024-11-10T04:56:02.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",79079.1,"USD","DGA",,,,,,,false,
"2024-11-23T09:53:43.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98431.67,"USD","DGA",,,,,,,false,
"2024-11-23T09:54:01.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98420.24,"USD","DGA",,,,,,,false,
"2024-11-23T09:54:13.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98423.23,"USD","DGA",,,,,,,false,
"2024-11-23T09:54:26.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98417.81,"USD","DGA",,,,,,,false,
"2024-11-23T09:54:39.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98420.86,"USD","DGA",,,,,,,false,
"2024-11-23T09:55:57.000Z","BUY",1,"PYPL (PayPal Holdings Inc)","STOCK",86.77,"USD","Nasdaq",,,,,,,false,
"2024-11-23T09:56:10.000Z","BUY",1,"PYPL (PayPal Holdings Inc)","STOCK",86.77,"USD","Nasdaq",,,,,,,false,
"2024-11-23T09:56:22.000Z","BUY",1,"PYPL (PayPal Holdings Inc)","STOCK",86.77,"USD","Nasdaq",,,,,,,false,
"2024-11-23T09:56:34.000Z","BUY",1,"PYPL (PayPal Holdings Inc)","STOCK",86.77,"USD","Nasdaq",,,,,,,false,
"2024-11-23T09:56:46.000Z","BUY",1,"PYPL (PayPal Holdings Inc)","STOCK",86.77,"USD","Nasdaq",,,,,,,false,
"2024-11-23T09:57:08.000Z","BUY",1,"PYUSD (PayPal USD)","CRYPTO",0.9997,"USD","DGA",,,,,,,false,
"2024-11-23T09:57:20.000Z","BUY",1,"PYUSD (PayPal USD)","CRYPTO",0.9997,"USD","DGA",,,,,,,false,
"2024-11-23T09:57:33.000Z","BUY",1,"PYUSD (PayPal USD)","CRYPTO",0.9997,"USD","DGA",,,,,,,false,
"2024-11-23T09:57:45.000Z","BUY",1,"PYUSD (PayPal USD)","CRYPTO",0.9997,"USD","DGA",,,,,,,false,
"2024-11-23T09:57:58.000Z","BUY",1,"PYUSD (PayPal USD)","CRYPTO",0.9997,"USD","DGA",,,,,,,false,
"2024-11-23T09:58:40.000Z","BUY",1,"2PP0.F (PayPal Holdings Inc)","STOCK",4.08,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T09:58:53.000Z","BUY",1,"2PP0.F (PayPal Holdings Inc)","STOCK",4.08,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T09:59:05.000Z","BUY",1,"2PP0.F (PayPal Holdings Inc)","STOCK",4.08,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T09:59:26.000Z","BUY",1,"PYPL.SW (PayPal Holdings Inc)","STOCK",80.62,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T09:59:38.000Z","BUY",1,"PYPL.SW (PayPal Holdings Inc)","STOCK",80.62,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T09:59:50.000Z","BUY",1,"PYPL.SW (PayPal Holdings Inc)","STOCK",80.62,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:00:11.000Z","BUY",1,"0R9U.L (PayPal Holdings Inc)","STOCK",85.1,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:00:37.000Z","BUY",1,"0R9U.L (PayPal Holdings Inc)","STOCK",85.1,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:00:49.000Z","BUY",1,"0R9U.L (PayPal Holdings Inc)","STOCK",85.1,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:01:08.000Z","BUY",1,"2PP.DE (PayPal Holdings Inc)","STOCK",83.03,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:01:22.000Z","BUY",1,"2PP.DE (PayPal Holdings Inc)","STOCK",83.03,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:01:34.000Z","BUY",1,"2PP.DE (PayPal Holdings Inc)","STOCK",83.03,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:01:54.000Z","BUY",1,"1PYPL.MI (PayPal Holdings Inc)","STOCK",82.99,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:02:08.000Z","BUY",1,"1PYPL.MI (PayPal Holdings Inc)","STOCK",82.99,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:02:22.000Z","BUY",1,"1PYPL.MI (PayPal Holdings Inc)","STOCK",82.99,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:03:25.000Z","BUY",1,"PYP3.L (Leverage Shares 3x PayPal ETP)","FUND",40.56,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:03:37.000Z","BUY",1,"PYP3.L (Leverage Shares 3x PayPal ETP)","FUND",40.56,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:03:49.000Z","BUY",1,"PYP3.L (Leverage Shares 3x PayPal ETP)","FUND",40.56,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:04:15.000Z","BUY",1,"3PYP.AS (Leverage Shares 3x PayPal ETP)","FUND",36.22,"EUR","Euronext Amsterdam",,,,,,,false,
"2024-11-23T10:04:28.000Z","BUY",1,"3PYP.AS (Leverage Shares 3x PayPal ETP)","FUND",36.22,"EUR","Euronext Amsterdam",,,,,,,false,
"2024-11-23T10:04:42.000Z","BUY",1,"3PYP.AS (Leverage Shares 3x PayPal ETP)","FUND",36.22,"EUR","Euronext Amsterdam",,,,,,,false,
"2024-11-23T10:05:10.000Z","BUY",1,"3PYE.L (Leverage Shares 3x PayPal ETP)","FUND",36.95,"EUR","London Stock Exchange",,,,,,,false,
"2024-11-23T10:05:23.000Z","BUY",1,"3PYE.L (Leverage Shares 3x PayPal ETP)","FUND",36.95,"EUR","London Stock Exchange",,,,,,,false,
"2024-11-23T10:05:36.000Z","BUY",1,"3PYE.L (Leverage Shares 3x PayPal ETP)","FUND",36.95,"EUR","London Stock Exchange",,,,,,,false,
"2024-11-23T10:05:59.000Z","BUY",1,"PPA3.DE (Leverage Shares 3x PayPal ETP)","FUND",37.05,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:06:13.000Z","BUY",1,"PPA3.DE (Leverage Shares 3x PayPal ETP)","FUND",37.05,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:06:26.000Z","BUY",1,"PPA3.DE (Leverage Shares 3x PayPal ETP)","FUND",37.05,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:06:51.000Z","BUY",1,"3PYP.L (Leverage Shares 3x PayPal ETP)","FUND",31,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:07:05.000Z","BUY",1,"3PYP.L (Leverage Shares 3x PayPal ETP)","FUND",31,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:07:18.000Z","BUY",1,"3PYP.L (Leverage Shares 3x PayPal ETP)","FUND",31,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:07:32.000Z","BUY",1,"3PYP.L (Leverage Shares 3x PayPal ETP)","FUND",31,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:07:44.000Z","BUY",1,"3PYP.L (Leverage Shares 3x PayPal ETP)","FUND",31,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:08:07.000Z","BUY",1,"3PYP.MI (Leverage Shares 3x PayPal ETP)","FUND",37.9,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:08:20.000Z","BUY",1,"3PYP.MI (Leverage Shares 3x PayPal ETP)","FUND",37.9,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:08:33.000Z","BUY",1,"3PYP.MI (Leverage Shares 3x PayPal ETP)","FUND",37.9,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:09:29.000Z","BUY",1,"AMZN (Amazon.com Inc)","STOCK",197.12,"USD","Nasdaq",,,,,,,false,
"2024-11-23T10:09:49.000Z","BUY",1,"AMZN (Amazon.com Inc)","STOCK",197.12,"USD","Nasdaq",,,,,,,false,
"2024-11-23T10:10:02.000Z","BUY",1,"AMZN (Amazon.com Inc)","STOCK",197.12,"USD","Nasdaq",,,,,,,false,
"2024-11-23T10:10:15.000Z","BUY",1,"AMZN (Amazon.com Inc)","STOCK",197.12,"USD","Nasdaq",,,,,,,false,
"2024-11-23T10:10:27.000Z","BUY",1,"AMZN (Amazon.com Inc)","STOCK",197.12,"USD","Nasdaq",,,,,,,false,
"2024-11-23T10:11:21.000Z","BUY",1,"CPB (The Campbell's Company)","STOCK",45.29,"USD","Nasdaq",,,,,,,false,
"2024-11-23T10:11:40.000Z","BUY",1,"CPB (The Campbell's Company)","STOCK",45.29,"USD","Nasdaq",,,,,,,false,
"2024-11-23T10:11:54.000Z","BUY",1,"CPB (The Campbell's Company)","STOCK",45.29,"USD","Nasdaq",,,,,,,false,
"2024-11-23T10:12:22.000Z","BUY",1,"914.HK (Anhui Conch Cement Company Limited - Ordinary Shares - Class H)","STOCK",20.84,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-11-23T10:12:38.000Z","BUY",1,"914.HK (Anhui Conch Cement Company Limited - Ordinary Shares - Class H)","STOCK",20.84,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-11-23T10:12:52.000Z","BUY",1,"914.HK (Anhui Conch Cement Company Limited - Ordinary Shares - Class H)","STOCK",20.84,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-11-23T10:13:32.000Z","BUY",1,"S0157.MC (Amazonia Inversiones SICAV SA)","FUND",7.83,"EUR","Bolsa de Madrid",,,,,,,false,
"2024-11-23T10:13:47.000Z","BUY",1,"S0157.MC (Amazonia Inversiones SICAV SA)","FUND",7.83,"EUR","Bolsa de Madrid",,,,,,,false,
"2024-11-23T10:14:01.000Z","BUY",1,"S0157.MC (Amazonia Inversiones SICAV SA)","FUND",7.83,"EUR","Bolsa de Madrid",,,,,,,false,
"2024-11-23T10:14:30.000Z","BUY",1,"AMZ1.F (Amazon.com Inc)","STOCK",15.8,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T10:14:44.000Z","BUY",1,"AMZ1.F (Amazon.com Inc)","STOCK",15.8,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T10:14:58.000Z","BUY",1,"AMZ1.F (Amazon.com Inc)","STOCK",15.8,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T10:15:25.000Z","BUY",1,"0R1O.L (Amazon.com Inc)","STOCK",200.5,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:15:40.000Z","BUY",1,"0R1O.L (Amazon.com Inc)","STOCK",200.5,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:15:54.000Z","BUY",1,"0R1O.L (Amazon.com Inc)","STOCK",200.5,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:16:18.000Z","BUY",1,"AMZN.SW (Amazon.com Inc)","STOCK",2907.9,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:16:33.000Z","BUY",1,"AMZN.SW (Amazon.com Inc)","STOCK",2907.9,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:16:47.000Z","BUY",1,"AMZN.SW (Amazon.com Inc)","STOCK",2907.9,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:17:01.000Z","BUY",1,"AMZN.SW (Amazon.com Inc)","STOCK",2907.9,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:17:15.000Z","BUY",1,"AMZN.SW (Amazon.com Inc)","STOCK",2907.9,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:17:37.000Z","BUY",1,"AMZNUSD.SW (Amazon.com Inc)","STOCK",1755,"USD","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:17:50.000Z","BUY",1,"AMZNUSD.SW (Amazon.com Inc)","STOCK",1755,"USD","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:18:04.000Z","BUY",1,"AMZNUSD.SW (Amazon.com Inc)","STOCK",1755,"USD","SIX Swiss Exchange",,,,,,,false,
"2024-11-23T10:18:29.000Z","BUY",1,"AMZ.DE (Amazon.com Inc)","STOCK",190,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:18:44.000Z","BUY",1,"AMZ.DE (Amazon.com Inc)","STOCK",190,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:18:58.000Z","BUY",1,"AMZ.DE (Amazon.com Inc)","STOCK",190,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:19:13.000Z","BUY",1,"AMZ.DE (Amazon.com Inc)","STOCK",190,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:19:27.000Z","BUY",1,"AMZ.DE (Amazon.com Inc)","STOCK",190,"EUR","Xetra",,,,,,,false,
"2024-11-23T10:19:53.000Z","BUY",1,"1AMZN.MI (Amazon.com Inc)","STOCK",190,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:20:08.000Z","BUY",1,"1AMZN.MI (Amazon.com Inc)","STOCK",190,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:20:21.000Z","BUY",1,"1AMZN.MI (Amazon.com Inc)","STOCK",190,"EUR","Borsa Italiana",,,,,,,false,
"2024-11-23T10:20:59.000Z","BUY",1,"ACC (American Campus Communities Inc)","STOCK",65.45,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-23T10:21:23.000Z","BUY",1,"TCM1.F (Siam Cement PCL/The)","STOCK",10.5,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T10:21:37.000Z","BUY",1,"TCM1.F (Siam Cement PCL/The)","STOCK",10.5,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T10:21:52.000Z","BUY",1,"TCM1.F (Siam Cement PCL/The)","STOCK",10.5,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-23T10:22:24.000Z","BUY",1,"cCOMP (cCOMP)","CRYPTO",2.02,"ETH","Uniswap",,,,,,,true,
"2024-11-23T10:22:40.000Z","BUY",1,"cCOMP (cCOMP)","CRYPTO",2.02,"ETH","Uniswap",,,,,,,false,
"2024-11-23T10:22:54.000Z","BUY",1,"cCOMP (cCOMP)","CRYPTO",2.02,"ETH","Uniswap",,,,,,,false,
"2024-11-23T10:23:19.000Z","BUY",1,"CMBU.L (UBS ETC linked to the UBS Bloomberg BCOM Constant Maturity Composite TR Index)","FUND",134.47,"USD","London Stock Exchange",,,,,,,false,
